1631013698863640;0,8750405

1631013712067380;0,9687948

1631013712879910;0,8125377

1631013713661200;0,7812862

1631013714426860;0,7656605

1631013715176890;0,7500346

1631013715989430;0,8125377

1631013716848850;0,8594148

1631013717770760;0,9219177

1631013718630180;0,8594148

1631013719520850;0,8906662

1631013720458390;0,9375434

1631013721427180;0,9687951

1631013722411600;0,9844205

1631013723239770;0,8281634

1631013724052310;0,8125374

1631013724911720;0,8594148

1631013725833640;0,9219177

1631013726661800;0,8281634

1631013727614970;0,9531693

1631013728599390;0,9844205

1631013729536930;0,9375434

1631013730302590;0,7656605

1631013731208890;0,9062919

1631013732177680;0,9687948

1631013733162100;0,9844205

1631013734005890;0,843789

1631013734959060;0,9531691

1631013735974730;1,015672

1631013737037280;1,062549

1631013738068580;1,031298

1631013739053000;0,9844205

1631013739881160;0,8281634

1631013740756200;0,8750405

1631013741693750;0,9375434

1631013742646920;0,9531691

1631013743521960;0,8750405

1631013744334490;0,8125377

1631013745303290;0,9687948

1631013746287710;0,9844208

1631013747084620;0,796912

1631013747959660;0,8750404

1631013748725320;0,7656605

1631013749490980;0,7656605

1631013750412900;0,9219177

1631013751350440;0,9375434

1631013752256740;0,9062919

1631013753116150;0,8594148

1631013754131820;1,015672

1631013755241250;1,109426

1631013756303800;1,062549

1631013757288220;0,9844208

1631013758085130;0,7969117

1631013758975800;0,8906662

1631013759819590;0,843789

1631013760600870;0,7812862

1631013761366530;0,7656605

1631013762257200;0,8906662

1631013763272870;1,015672

1631013764335420;1,062549

1631013765257340;0,9219179

1631013766226130;0,9687948

1631013767257430;1,031298

1631013768304350;1,046923

1631013769304400;1,000046

1631013770179440;0,8750405

1631013771070110;0,8906662

