1631013703212550;35,65

1631013703462560;35,65

1631013703712570;35,65

1631013703962580;35,65

1631013704212600;35,65

1631013704462610;35,65

1631013704712620;35,65

1631013704962630;35,65

1631013705212640;35,63

1631013705462650;35,63

1631013705712670;35,63

1631013705962680;35,63

1631013706212690;35,63

1631013706462700;35,63

1631013706712710;35,63

1631013706962720;35,63

1631013707212730;35,65

1631013707462750;35,65

1631013707712760;35,65

1631013707962770;35,65

1631013708212780;35,65

1631013708462790;35,65

1631013708712800;35,65

1631013708962820;35,65

1631013709212830;35,65

1631013709462840;35,65

1631013709712850;35,65

1631013709962860;35,65

1631013710212870;35,69

1631013710462880;35,69

1631013710712900;35,69

1631013710962910;35,69

1631013711212920;35,71

1631013711462930;35,71

1631013711712940;35,71

1631013711962950;35,71

1631013712212970;35,71

1631013712462980;35,71

1631013712712990;35,71

1631013712963000;35,71

1631013713213010;35,75

1631013713463020;35,75

1631013713713040;35,75

1631013713963050;35,75

1631013714213060;35,75

1631013714463070;35,75

1631013714713080;35,75

1631013714963090;35,75

1631013715213100;35,73

1631013715463120;35,73

1631013715713130;35,73

1631013715963140;35,73

1631013716213150;35,77

1631013716463160;35,77

1631013716713170;35,77

1631013716963190;35,77

1631013717213200;35,75

1631013717463210;35,75

1631013717713220;35,75

1631013717963230;35,75

1631013718213240;35,79

1631013718463260;35,79

1631013718713270;35,79

1631013718963280;35,79

1631013719213290;35,77

1631013719463300;35,77

1631013719713310;35,77

1631013719963320;35,77

1631013720213340;35,79

1631013720463350;35,79

1631013720713360;35,79

1631013720963370;35,79

1631013721213380;35,79

1631013721463390;35,79

1631013721713410;35,79

1631013721963420;35,79

1631013722213430;35,79

1631013722463440;35,79

1631013722713450;35,79

1631013722963460;35,79

1631013723213480;35,81

1631013723463490;35,81

1631013723713500;35,81

1631013723963510;35,81

1631013724213520;35,81

1631013724463530;35,81

1631013724713540;35,81

1631013724963560;35,81

1631013725213570;35,81

1631013725463580;35,81

1631013725713590;35,81

1631013725963600;35,81

1631013726213610;35,79

1631013726463630;35,79

1631013726713640;35,79

1631013726963650;35,79

1631013727213660;35,81

1631013727463670;35,81

1631013727713680;35,81

1631013727963700;35,81

1631013728213710;35,85

1631013728463720;35,85

1631013728713730;35,85

1631013728963740;35,85

1631013729213750;35,81

1631013729463760;35,81

1631013729713780;35,81

1631013729963790;35,81

1631013730213800;35,85

1631013730463810;35,85

1631013730713820;35,85

1631013730963830;35,85

1631013731213850;35,83

1631013731463860;35,83

1631013731713870;35,83

1631013731963880;35,83

1631013732213890;35,85

1631013732463900;35,85

1631013732713920;35,85

1631013732963930;35,85

1631013733213940;35,85

1631013733463950;35,85

1631013733713960;35,85

1631013733963970;35,85

1631013734213980;35,83

1631013734464000;35,83

1631013734714010;35,83

1631013734964020;35,83

1631013735214030;35,85

1631013735464040;35,85

1631013735714050;35,85

1631013735964070;35,85

1631013736214080;35,87

1631013736464090;35,87

1631013736714100;35,87

1631013736964110;35,87

1631013737214120;35,85

1631013737464140;35,85

1631013737714150;35,85

1631013737964160;35,85

1631013738214170;35,85

1631013738464180;35,85

1631013738714190;35,85

1631013738964200;35,85

1631013739214220;35,89

1631013739464230;35,89

1631013739714240;35,89

1631013739964250;35,89

1631013740214260;35,87

1631013740464270;35,87

1631013740714290;35,87

1631013740964300;35,87

1631013741214310;35,85

1631013741464320;35,85

1631013741714330;35,85

1631013741964340;35,85

1631013742214350;35,87

1631013742464370;35,87

1631013742714380;35,87

1631013742964390;35,87

1631013743214400;35,87

1631013743464410;35,87

1631013743714420;35,87

1631013743964440;35,87

1631013744214450;35,89

1631013744464460;35,89

1631013744714470;35,89

1631013744964480;35,89

1631013745214490;35,87

1631013745464510;35,87

1631013745714520;35,87

1631013745964530;35,87

1631013746214540;35,89

1631013746464550;35,89

1631013746714560;35,89

1631013746964570;35,89

1631013747214590;35,91

1631013747464600;35,91

1631013747714610;35,91

1631013747964620;35,91

1631013748214630;35,91

1631013748464640;35,91

1631013748714660;35,91

1631013748964670;35,91

1631013749214680;35,91

1631013749464690;35,91

1631013749714700;35,91

1631013749964710;35,91

1631013750214730;35,91

1631013750464740;35,91

1631013750714750;35,91

1631013750964760;35,91

1631013751214770;35,91

1631013751464780;35,91

1631013751714790;35,91

1631013751964810;35,91

1631013752214820;35,93

1631013752464830;35,93

1631013752714840;35,93

1631013752964850;35,93

1631013753214860;35,93

1631013753464880;35,93

1631013753714890;35,93

1631013753964900;35,93

1631013754214910;35,91

1631013754464920;35,91

1631013754714930;35,91

1631013754964950;35,91

1631013755214960;35,95

1631013755464970;35,95

1631013755714980;35,95

1631013755964990;35,95

1631013756215000;35,95

1631013756465010;35,95

1631013756715030;35,95

1631013756965040;35,95

1631013757215050;35,95

1631013757465060;35,95

1631013757715070;35,95

1631013757965080;35,95

1631013758215100;35,95

1631013758465110;35,95

1631013758715120;35,95

1631013758965130;35,95

1631013759215140;35,95

1631013759465150;35,95

1631013759715170;35,95

1631013759965180;35,95

1631013760215190;35,97

1631013760465200;35,97

1631013760715210;35,97

1631013760965220;35,97

1631013761215230;35,99

1631013761465250;35,99

1631013761715260;35,99

1631013761965270;35,99

1631013762215280;35,97

1631013762465290;35,97

1631013762715300;35,97

1631013762965320;35,97

1631013763215330;35,99

1631013763465340;35,99

1631013763715350;35,99

1631013763965360;35,99

1631013764215370;35,99

1631013764465390;35,99

1631013764715400;35,99

1631013764965410;35,99

1631013765215420;35,99

1631013765465430;35,99

1631013765715440;35,99

1631013765965450;35,99

1631013766215470;35,99

1631013766465480;35,99

1631013766715490;35,99

1631013766965500;35,99

1631013767215510;35,99

1631013767465520;35,99

1631013767715540;35,99

1631013767965550;35,99

1631013768215560;35,99

1631013768465570;35,99

1631013768715580;35,99

1631013768965590;35,99

1631013769215610;35,99

1631013769465620;35,99

1631013769715630;35,99

1631013769965640;35,99

1631013770215650;36,01

1631013770465660;36,01

1631013770715670;36,01

1631013770965690;36,01

1631013771215700;35,99

1631013771465710;35,99

1631013771715720;35,99

1631013771965730;35,99

1631013772215740;36,01

1631013772465760;36,01

1631013772715770;36,01

1631013772965780;36,01

1631013773215790;36,03

1631013773465800;36,03

1631013773715810;36,03

1631013773965830;36,03

1631013774215840;36,01

1631013774465850;36,01

1631013774715860;36,01

1631013774965870;36,01

1631013775215880;36,03

1631013775465890;36,03

1631013775715910;36,03

1631013775965920;36,03

1631013776215930;36,03

1631013776465940;36,03

1631013776715950;36,03

1631013776965960;36,03

1631013777215980;36,03

1631013777465990;36,03

1631013777716000;36,03

1631013777966010;36,03

1631013778216020;36,05

1631013778466030;36,05

1631013778716040;36,05

1631013778966060;36,05

1631013779216070;36,03

1631013779466080;36,03

1631013779716090;36,03

1631013779966100;36,03

1631013780216110;36,07

1631013780466130;36,07

1631013780716140;36,07

1631013780966150;36,07

1631013781216160;36,07

1631013781466170;36,07

1631013781716180;36,07

1631013781966200;36,07

1631013782216210;36,05

1631013782466220;36,05

1631013782716230;36,05

1631013782966240;36,05

1631013783216250;36,05

1631013783466260;36,05

1631013783716280;36,05

1631013783966290;36,05

1631013784216300;36,05

1631013784466310;36,05

1631013784716320;36,05

1631013784966330;36,05

